"","state_name","category","count","last_update","strata_type","data_type","metric"
"916","Massachusetts","NH ASIAN","236","05/18/2020","race","hosp","count"
"917","Massachusetts","NH BLACK","827","05/18/2020","race","hosp","count"
"918","Massachusetts","NH WHITE","3194","05/18/2020","race","hosp","count"
"919","Massachusetts","NA","4364","05/18/2020","race","hosp","count"
"920","Massachusetts","0-19","61","05/18/2020","age","hosp","count"
"921","Massachusetts","20-29","199","05/18/2020","age","hosp","count"
"922","Massachusetts","30-39","398","05/18/2020","age","hosp","count"
"923","Massachusetts","40-49","631","05/18/2020","age","hosp","count"
"924","Massachusetts","50-59","1170","05/18/2020","age","hosp","count"
"925","Massachusetts","60-69","1609","05/18/2020","age","hosp","count"
"926","Massachusetts","70-79","1865","05/18/2020","age","hosp","count"
"927","Massachusetts","80+","2687","05/18/2020","age","hosp","count"
"928","Massachusetts","UNKNOWN","1","05/18/2020","age","hosp","count"
"929","Massachusetts",NA,"469199","05/18/2020","total","test","count"
"930","Massachusetts",NA,"87052","05/18/2020","total","case","count"
"931","Massachusetts",NA,"18257","05/18/2020","Cases.in.Residents.Healthcare.Workers.of.LTCFs","extra","count"
"932","Massachusetts",NA,"343","05/18/2020","facilities","extra","count"
"933","Massachusetts",NA,"3574","05/18/2020","Deaths.Reported.in.LTCFs","extra","count"
"934","Massachusetts",NA,"2533","05/18/2020","Total.number.of.COVID.patients.in.hospital.today","extra","count"
"935","Massachusetts",NA,"-64","05/18/2020","Net.new.hospitalizations","extra","count"
"936","Massachusetts",NA,"-113.6","05/18/2020","X5.day.average.of.net.new.hospitalizations","extra","count"
"937","Massachusetts",NA,"674","05/18/2020","ICU","extra","count"
"938","Michigan","AI/AN","0.01","05/19/2020","race","case","percent"
"939","Michigan","ASIAN/PI","0.02","05/19/2020","race","case","percent"
"940","Michigan","BLACK","0.31","05/19/2020","race","case","percent"
"941","Michigan","MULTI","0.08","05/19/2020","race","case","percent"
"942","Michigan","OTHER","0.05","05/19/2020","race","case","percent"
"943","Michigan","UNKNOWN","0.18","05/19/2020","race","case","percent"
"944","Michigan","WHITE","0.36","05/19/2020","race","case","percent"
"945","Michigan","0-19","0.03","05/19/2020","age","case","percent"
"946","Michigan","20-29","0.11","05/19/2020","age","case","percent"
"947","Michigan","30-39","0.14","05/19/2020","age","case","percent"
"948","Michigan","40-49","0.16","05/19/2020","age","case","percent"
"949","Michigan","50-59","0.18","05/19/2020","age","case","percent"
"950","Michigan","60-69","0.16","05/19/2020","age","case","percent"
"951","Michigan","70-79","0.11","05/19/2020","age","case","percent"
"952","Michigan","80+","0.11","05/19/2020","age","case","percent"
"953","Michigan","UNKNOWN","0.01","05/19/2020","age","case","percent"
"954","Michigan","FEMALE","0.53","05/19/2020","gender","case","percent"
"955","Michigan","MALE","0.47","05/19/2020","gender","case","percent"
"956","Michigan","UNKNOWN/OTHER","0.01","05/19/2020","gender","case","percent"
"957","Michigan","AI/AN","0.01","05/19/2020","race","death","percent"
"958","Michigan","ASIAN/PI","0.01","05/19/2020","race","death","percent"
"959","Michigan","BLACK","0.4","05/19/2020","race","death","percent"
"960","Michigan","MULTI","0.02","05/19/2020","race","death","percent"
"961","Michigan","OTHER","0.02","05/19/2020","race","death","percent"
"962","Michigan","UNKNOWN","0.04","05/19/2020","race","death","percent"
"963","Michigan","WHITE","0.5","05/19/2020","race","death","percent"
"964","Michigan","0-19","0.01","05/19/2020","age","death","percent"
"965","Michigan","20-29","0.01","05/19/2020","age","death","percent"
"966","Michigan","30-39","0.01","05/19/2020","age","death","percent"
"967","Michigan","40-49","0.03","05/19/2020","age","death","percent"
"968","Michigan","50-59","0.08","05/19/2020","age","death","percent"
"969","Michigan","60-69","0.18","05/19/2020","age","death","percent"
"970","Michigan","70-79","0.27","05/19/2020","age","death","percent"
"971","Michigan","80+","0.42","05/19/2020","age","death","percent"
"972","Michigan","UNKNOWN","0","05/19/2020","age","death","count"
"973","Michigan","FEMALE","0.47","05/19/2020","gender","death","percent"
"974","Michigan","MALE","0.53","05/19/2020","gender","death","percent"
"975","Michigan","UNKNOWN/OTHER","0.01","05/19/2020","gender","death","percent"
"976","Michigan",NA,"438565","05/19/2020","total","test","count"
"977","Michigan",NA,"52350","05/19/2020","total","case","count"
"978","Michigan","Hispanic/Latino","6%","05/19/2020","eth1","case","percent"
"979","Michigan","Non-Hispanic Latino","62%","05/19/2020","eth1","case","percent"
"980","Michigan","Unknown","32%","05/19/2020","eth1","case","percent"
"981","Michigan","Arab","2%","05/19/2020","eth2","case","percent"
"982","Michigan","Non-Arab","35%","05/19/2020","eth2","case","percent"
"983","Michigan","Unknown","63%","05/19/2020","eth2","case","percent"
"984","Michigan",NA,"28234","05/19/2020","recovered","extra","count"
"985","Michigan",NA,"580","05/19/2020","# of ED Discharges","extra","count"
"986","Michigan",NA,"492","05/19/2020","# In Critical Care","extra","count"
"987","Michigan",NA,"332","05/19/2020","# on Ventilators","extra","count"
"988","Michigan",NA,"1066","05/19/2020","# of Inpatients","extra","count"
"989","Michigan",NA,"467","05/19/2020","ICU","extra","count"
"990","Minnesota","AI","117","05/18/2020","race","case","count"
"991","Minnesota","ASIAN","689","05/18/2020","race","case","count"
"992","Minnesota","BLACK","3709","05/18/2020","race","case","count"
"993","Minnesota","MULTI","295","05/18/2020","race","case","count"
"994","Minnesota","OTHER","1702","05/18/2020","race","case","count"
"995","Minnesota","PI","21","05/18/2020","race","case","count"
"996","Minnesota","UNKNOWN","4783","05/18/2020","race","case","count"
"997","Minnesota","WHITE","5713","05/18/2020","race","case","count"
"998","Minnesota","0-5","242","05/18/2020","age","case","count"
"999","Minnesota","6-19","1009","05/18/2020","age","case","count"
"1000","Minnesota","20-29","3010","05/18/2020","age","case","count"
"1001","Minnesota","30-39","3402","05/18/2020","age","case","count"
"1002","Minnesota","40-49","2679","05/18/2020","age","case","count"
"1003","Minnesota","50-59","2569","05/18/2020","age","case","count"
"1004","Minnesota","60-69","1639","05/18/2020","age","case","count"
"1005","Minnesota","70+","2471","05/18/2020","age","case","count"
"1006","Minnesota","UNKNOWN","8","05/18/2020","age","case","count"
"1007","Minnesota","FEMALE","8440","05/18/2020","gender","case","count"
"1008","Minnesota","MALE","8240","05/18/2020","gender","case","count"
"1009","Minnesota","UNKNOWN/OTHER","343","05/18/2020","gender","case","count"
"1010","Minnesota","ASIAN","16","05/18/2020","race","death","count"
"1011","Minnesota","BLACK","41","05/18/2020","race","death","count"
"1012","Minnesota","OTHER","2","05/18/2020","race","death","count"
"1013","Minnesota","PI","0","05/18/2020","race","death","count"
"1014","Minnesota","UNKNOWN","197","05/18/2020","race","death","count"
"1015","Minnesota","WHITE","478","05/18/2020","race","death","count"
"1016","Minnesota","NA","14","05/18/2020","race","death","count"
"1017","Minnesota",NA,"17029","05/18/2020","total","case","count"
"1018","Minnesota","Hisp","2631","05/18/2020","eth","case","count"
"1019","Minnesota","NonHis","8949","05/18/2020","eth","case","count"
"1020","Minnesota","Unknown","5449","05/18/2020","eth","case","count"
"1021","Minnesota",NA,"628","05/18/2020","ExpsrCrzSh","extra","count"
"1022","Minnesota",NA,"3739","05/18/2020","ExpsrIntrn","extra","count"
"1023","Minnesota",NA,"930","05/18/2020","ExpsrLklyE","extra","count"
"1024","Minnesota",NA,"2730","05/18/2020","ExpsrAnthr","extra","count"
"1025","Minnesota",NA,"2854","05/18/2020","ExpsrInMN","extra","count"
"1026","Minnesota",NA,"6148","05/18/2020","ExpsrMsng","extra","count"
"1027","Minnesota",NA,"9761","05/18/2020","ResPriv","extra","count"
"1028","Minnesota",NA,"2155","05/18/2020","ResLTCF","extra","count"
"1029","Minnesota",NA,"0","05/18/2020","ResLngTrm","extra","count"
"1030","Minnesota",NA,"0","05/18/2020","ResAssLvg","extra","count"
"1031","Minnesota",NA,"63","05/18/2020","ResHmlShel","extra","count"
"1032","Minnesota",NA,"151","05/18/2020","ResJail","extra","count"
"1033","Minnesota",NA,"300","05/18/2020","ResCollDrm","extra","count"
"1034","Minnesota",NA,"18","05/18/2020","ResOther","extra","count"
"1035","Minnesota",NA,"4544","05/18/2020","ResMsng","extra","count"
"1036","Minnesota",NA,"1","05/18/2020","ResWorkDor","extra","count"
"1037","Minnesota",NA,"53","05/18/2020","ResPrvPrct","extra","count"
"1038","Minnesota",NA,"13","05/18/2020","ResLTCFPrct","extra","count"
"1039","Minnesota",NA,"2","05/18/2020","ResRBHPrct","extra","count"
"1040","Minnesota",NA,"0","05/18/2020","ResHmLsPrct","extra","count"
"1041","Minnesota",NA,"1","05/18/2020","ResJailPrct","extra","count"
"1042","Minnesota",NA,"0","05/18/2020","ResWDrmPrct","extra","count"
"1043","Minnesota",NA,"0","05/18/2020","ResOthPrct","extra","count"
"1044","Minnesota",NA,"30","05/18/2020","ResUnknPrct","extra","count"
"1045","Minnesota","from_iso","11540","05/18/2020","released","extra","count"
"1046","Minnesota","worker","1949","05/18/2020","healthcare","extra","count"
"1047","Mississippi","AI/AN","129","05/19/2020","race","case","count"
"1048","Mississippi","ASIAN","39","05/19/2020","race","case","count"
"1049","Mississippi","BLACK","5804","05/19/2020","race","case","count"
"1050","Mississippi","MULTI","0","05/19/2020","race","case","count"
"1051","Mississippi","OTHER","114","05/19/2020","race","case","count"
"1052","Mississippi","UNKNOWN","499","05/19/2020","race","case","count"
"1053","Mississippi","WHITE","3187","05/19/2020","race","case","count"
"1054","Mississippi","0-17","598","05/19/2020","age","case","count"
"1055","Mississippi","18-29","1949","05/19/2020","age","case","count"
"1056","Mississippi","30-39","1821","05/19/2020","age","case","count"
"1057","Mississippi","40-49","1982","05/19/2020","age","case","count"
"1058","Mississippi","50-59","1864","05/19/2020","age","case","count"
"1059","Mississippi","60-69","1542","05/19/2020","age","case","count"
"1060","Mississippi","70-79","965","05/19/2020","age","case","count"
"1061","Mississippi","80-89","676","05/19/2020","age","case","count"
"1062","Mississippi","90+","295","05/19/2020","age","case","count"
"1063","Mississippi","UNKNOWN","NA","05/19/2020","age","case","count"
"1064","Mississippi","FEMALE","5909","05/19/2020","gender","case","count"
"1065","Mississippi","MALE","4002","05/19/2020","gender","case","count"
"1066","Mississippi","UNKNOWN/OTHER","0","05/19/2020","gender","case","count"
"1067","Mississippi","AI/AN","17","05/19/2020","race","death","count"
"1068","Mississippi","ASIAN","0","05/19/2020","race","death","count"
"1069","Mississippi","BLACK","285","05/19/2020","race","death","count"
"1070","Mississippi","MULTI","0","05/19/2020","race","death","count"
"1071","Mississippi","OTHER","5","05/19/2020","race","death","count"
"1072","Mississippi","UNKNOWN","2","05/19/2020","race","death","count"
"1073","Mississippi","WHITE","245","05/19/2020","race","death","count"
"1074","Mississippi","0-17","0","05/19/2020","age","death","count"
"1075","Mississippi","18-29","1","05/19/2020","age","death","count"
"1076","Mississippi","30-39","10","05/19/2020","age","death","count"
"1077","Mississippi","40-49","19","05/19/2020","age","death","count"
"1078","Mississippi","50-59","40","05/19/2020","age","death","count"
"1079","Mississippi","60-69","120","05/19/2020","age","death","count"
"1080","Mississippi","70-79","155","05/19/2020","age","death","count"
"1081","Mississippi","80-89","129","05/19/2020","age","death","count"
"1082","Mississippi","90+","80","05/19/2020","age","death","count"
"1083","Mississippi","UNKNOWN","NA","05/19/2020","age","death","count"
"1084","Mississippi","FEMALE","281","05/19/2020","gender","death","count"
"1085","Mississippi","MALE","271","05/19/2020","gender","death","count"
"1086","Mississippi","UNKNOWN/OTHER","0","05/19/2020","gender","death","count"
"1087","Mississippi","0-17","18","05/19/2020","age","hosp","count"
"1088","Mississippi","18-29","69","05/19/2020","age","hosp","count"
"1089","Mississippi","30-39","110","05/19/2020","age","hosp","count"
"1090","Mississippi","40-49","212","05/19/2020","age","hosp","count"
"1091","Mississippi","50-59","286","05/19/2020","age","hosp","count"
"1092","Mississippi","60-69","437","05/19/2020","age","hosp","count"
"1093","Mississippi","70-79","374","05/19/2020","age","hosp","count"
"1094","Mississippi","80-89","231","05/19/2020","age","hosp","count"
"1095","Mississippi","90+","103","05/19/2020","age","hosp","count"
"1096","Mississippi","UNKNOWN","NA","05/19/2020","age","hosp","count"
"1097","Mississippi",NA,"11704","05/19/2020","total","case","count"
"1098","Mississippi",NA,"Age data manually entered","05/19/2020","total","extra","count"
"1099","Missouri","0-20","384","05/19/2020","age","case","count"
"1100","Missouri","20-24","658","05/19/2020","age","case","count"
"1101","Missouri","25-29","786","05/19/2020","age","case","count"
"1102","Missouri","30-34","759","05/19/2020","age","case","count"
"1103","Missouri","35-39","739","05/19/2020","age","case","count"
"1104","Missouri","40-44","785","05/19/2020","age","case","count"
"1105","Missouri","45-49","897","05/19/2020","age","case","count"
"1106","Missouri","50-54","944","05/19/2020","age","case","count"
"1107","Missouri","55-59","1017","05/19/2020","age","case","count"
"1108","Missouri","60-64","968","05/19/2020","age","case","count"
"1109","Missouri","65-69","748","05/19/2020","age","case","count"
"1110","Missouri","70-74","613","05/19/2020","age","case","count"
"1111","Missouri","75-79","490","05/19/2020","age","case","count"
"1112","Missouri","80+","1284","05/19/2020","age","case","count"
"1113","Missouri","UNKNOWN","8","05/19/2020","age","case","count"
"1114","Missouri","FEMALE","5981","05/19/2020","gender","case","count"
"1115","Missouri","MALE","5031","05/19/2020","gender","case","count"
"1116","Missouri","UNKNOWN/OTHER","68","05/19/2020","gender","case","count"
"1117","Missouri","0-20","0","05/19/2020","age","death","count"
"1118","Missouri","80+","289","05/19/2020","age","death","count"
"1119","Missouri","20-29","1","05/19/2020","age","death","count"
"1120","Missouri","30-39","3","05/19/2020","age","death","count"
"1121","Missouri","40-49","13","05/19/2020","age","death","count"
"1122","Missouri","50-59","44","05/19/2020","age","death","count"
"1123","Missouri","60-69","108","05/19/2020","age","death","count"
"1124","Missouri","70-79","158","05/19/2020","age","death","count"
"1125","Missouri",NA,"158296","05/19/2020","total","test","count"
"1126","Missouri",NA,"11080","05/19/2020","total","case","count"
"1127","Montana","AI/AN/NH/PI","29","05/19/2020","race","case","count"
"1128","Montana","ASIAN","1","05/19/2020","race","case","count"
"1129","Montana","BLACK","2","05/19/2020","race","case","count"
"1130","Montana","OTHER","5","05/19/2020","race","case","count"
"1131","Montana","PENDING","5","05/19/2020","race","case","count"
"1132","Montana","WHITE","429","05/19/2020","race","case","count"
"1133","Montana","0-9","3","05/19/2020","age","case","count"
"1134","Montana","10-19","17","05/19/2020","age","case","count"
"1135","Montana","20-29","92","05/19/2020","age","case","count"
"1136","Montana","30-39","77","05/19/2020","age","case","count"
"1137","Montana","40-49","67","05/19/2020","age","case","count"
"1138","Montana","50-59","86","05/19/2020","age","case","count"
"1139","Montana","60-69","74","05/19/2020","age","case","count"
"1140","Montana","70-79","37","05/19/2020","age","case","count"
"1141","Montana","80+","18","05/19/2020","age","case","count"
"1142","Montana","FEMALE","244","05/19/2020","gender","case","count"
"1143","Montana","MALE","227","05/19/2020","gender","case","count"
"1144","Montana",NA,"471","05/19/2020","total","case","count"
"1145","Montana","Hispanic/Latino","12","05/19/2020","eth","case","count"
"1146","Montana","Not Hispanic/Latino","440","05/19/2020","eth","case","count"
"1147","Montana","Hospitalized","5","05/19/2020","curr","extra","count"
"1148","Montana","Recovering","13","05/19/2020","curr","extra","count"
"1149","Montana","Recovered and released from isolation","437","05/19/2020","curr","extra","count"
"1150","Nebraska",NA,"72333","05/19/2020","total","test","count"
"1151","Nebraska",NA,"10846","05/19/2020","total","case","count"
"1152","Nebraska","avail","3894","05/19/2020","beds","extra","count"
"1153","Nebraska","avail_percent","48","05/19/2020","beds","extra","count"
"1154","Nebraska","beds_avail","734","05/19/2020","icu","extra","count"
"1155","Nebraska","beds_avail_percent","41","05/19/2020","icu","extra","count"
"1156","Nebraska","equip_avail","787","05/19/2020","vent","extra","count"
"1157","Nebraska","equip_avail_percent","76","05/19/2020","vent","extra","count"
"1158","New Hampshire","AI/AN","0","05/19/2020","race","case","count"
"1159","New Hampshire","ASIAN","70","05/19/2020","race","case","count"
"1160","New Hampshire","BLACK","131","05/19/2020","race","case","count"
"1161","New Hampshire","MULTI","0","05/19/2020","race","case","count"
"1162","New Hampshire","OTHER","206","05/19/2020","race","case","count"
"1163","New Hampshire","UNKNOWN","0","05/19/2020","race","case","count"
"1164","New Hampshire","WHITE","1685","05/19/2020","race","case","count"
"1165","New Hampshire","0-9","29","05/19/2020","age","case","count"
"1166","New Hampshire","10-19","126","05/19/2020","age","case","count"
"1167","New Hampshire","20-29","448","05/19/2020","age","case","count"
"1168","New Hampshire","30-39","430","05/19/2020","age","case","count"
"1169","New Hampshire","40-49","433","05/19/2020","age","case","count"
"1170","New Hampshire","50-59","583","05/19/2020","age","case","count"
"1171","New Hampshire","60-69","447","05/19/2020","age","case","count"
"1172","New Hampshire","70-79","266","05/19/2020","age","case","count"
"1173","New Hampshire","80+","396","05/19/2020","age","case","count"
"1174","New Hampshire","UNKNOWN","NA","05/19/2020","age","case","count"
"1175","New Hampshire","FEMALE","1742","05/19/2020","gender","case","count"
"1176","New Hampshire","MALE","1407","05/19/2020","gender","case","count"
"1177","New Hampshire","UNKNOWN/OTHER","0","05/19/2020","gender","case","count"
"1178","New Hampshire","AI/AN","0","05/19/2020","race","death","count"
"1179","New Hampshire","ASIAN","0","05/19/2020","race","death","count"
"1180","New Hampshire","BLACK","0","05/19/2020","race","death","count"
"1181","New Hampshire","MULTI","0","05/19/2020","race","death","count"
"1182","New Hampshire","OTHER","3","05/19/2020","race","death","count"
"1183","New Hampshire","UNKNOWN","0","05/19/2020","race","death","count"
"1184","New Hampshire","WHITE","73","05/19/2020","race","death","count"
"1185","New Hampshire","0-9","0","05/19/2020","age","death","count"
"1186","New Hampshire","10-19","0","05/19/2020","age","death","count"
"1187","New Hampshire","20-29","2","05/19/2020","age","death","count"
"1188","New Hampshire","30-39","0","05/19/2020","age","death","count"
"1189","New Hampshire","40-49","5","05/19/2020","age","death","count"
"1190","New Hampshire","50-59","0","05/19/2020","age","death","count"
"1191","New Hampshire","60-69","10","05/19/2020","age","death","count"
"1192","New Hampshire","70-79","32","05/19/2020","age","death","count"
"1193","New Hampshire","80+","84","05/19/2020","age","death","count"
"1194","New Hampshire","UNKNOWN","NA","05/19/2020","age","death","count"
"1195","New Hampshire","FEMALE","61","05/19/2020","gender","death","count"
"1196","New Hampshire","MALE","71","05/19/2020","gender","death","count"
"1197","New Hampshire","UNKNOWN/OTHER","0","05/19/2020","gender","death","count"
"1198","New Hampshire","AI/AN","0","05/19/2020","race","hosp","count"
"1199","New Hampshire","ASIAN","10","05/19/2020","race","hosp","count"
"1200","New Hampshire","BLACK","13","05/19/2020","race","hosp","count"
"1201","New Hampshire","MULTI","0","05/19/2020","race","hosp","count"
"1202","New Hampshire","WHITE","220","05/19/2020","race","hosp","count"
"1203","New Hampshire","NA","8","05/19/2020","race","hosp","count"
"1204","New Hampshire","0-9","2","05/19/2020","age","hosp","count"
"1205","New Hampshire","10-19","4","05/19/2020","age","hosp","count"
"1206","New Hampshire","20-29","10","05/19/2020","age","hosp","count"
"1207","New Hampshire","30-39","11","05/19/2020","age","hosp","count"
"1208","New Hampshire","40-49","28","05/19/2020","age","hosp","count"
"1209","New Hampshire","50-59","50","05/19/2020","age","hosp","count"
"1210","New Hampshire","60-69","92","05/19/2020","age","hosp","count"
"1211","New Hampshire","70-79","74","05/19/2020","age","hosp","count"
"1212","New Hampshire","80+","47","05/19/2020","age","hosp","count"
"1213","New Hampshire","UNKNOWN","NA","05/19/2020","age","hosp","count"
"1214","New Hampshire","FEMALE","127","05/19/2020","gender","hosp","count"
"1215","New Hampshire","MALE","191","05/19/2020","gender","hosp","count"
"1216","New Hampshire","UNKNOWN/OTHER","0","05/19/2020","gender","hosp","count"
"1217","New Hampshire",NA,"3160","05/19/2020","total","case","count"
"1218","New Hampshire",NA,"Race/ethnicity combined","05/19/2020","total","extra","count"
"1219","New Jersey","AI/AN","0","05/19/2020","race","case","count"
"1220","New Jersey","ASIAN","3925","05/19/2020","race","case","count"
"1221","New Jersey","BLACK","13871","05/19/2020","race","case","count"
"1222","New Jersey","MULTI","0","05/19/2020","race","case","count"
"1223","New Jersey","OTHER","8779","05/19/2020","race","case","count"
"1224","New Jersey","UNKNOWN","0","05/19/2020","race","case","count"
"1225","New Jersey","WHITE","28389","05/19/2020","race","case","count"
"1226","New Jersey","0-4","653","05/19/2020","age","case","count"
"1227","New Jersey","5-17","2687","05/19/2020","age","case","count"
"1228","New Jersey","18-29","18435","05/19/2020","age","case","count"
"1229","New Jersey","30-49","47669","05/19/2020","age","case","count"
"1230","New Jersey","50-64","43036","05/19/2020","age","case","count"
"1231","New Jersey","65-79","21670","05/19/2020","age","case","count"
"1232","New Jersey","80+","14575","05/19/2020","age","case","count"
"1233","New Jersey","UNKNOWN","NA","05/19/2020","age","case","count"
"1234","New Jersey","FEMALE","74322","05/19/2020","gender","case","count"
"1235","New Jersey","MALE","74019","05/19/2020","gender","case","count"
"1236","New Jersey","UNKNOWN/OTHER","672","05/19/2020","gender","case","count"
"1237","New Jersey",NA,"149013","05/19/2020","total","case","count"
"1238","New Jersey",NA,"Site combined race and ethnicity, so calculation needed","05/19/2020","total","extra","count"
"1239","New Mexico","AI/AN","0.5847","05/19/2020","race","case","percent"
"1240","New Mexico","ASIAN","0.0074","05/19/2020","race","case","percent"
"1241","New Mexico","BLACK","0.0276","05/19/2020","race","case","percent"
"1242","New Mexico","HISPANIC","0.2204","05/19/2020","race","case","percent"
"1243","New Mexico","UNKNOWN","0.0288","05/19/2020","race","case","percent"
"1244","New Mexico","WHITE","0.1257","05/19/2020","race","case","percent"
"1245","New Mexico","0-9","0.0414","05/19/2020","age","case","percent"
"1246","New Mexico","10-19","0.0865","05/19/2020","age","case","percent"
"1247","New Mexico","20-29","0.1554","05/19/2020","age","case","percent"
"1248","New Mexico","30-39","0.1645","05/19/2020","age","case","percent"
"1249","New Mexico","40-49","0.1553","05/19/2020","age","case","percent"
"1250","New Mexico","50-59","0.1512","05/19/2020","age","case","percent"
"1251","New Mexico","60-69","0.1223","05/19/2020","age","case","percent"
"1252","New Mexico","70-79","0.057","05/19/2020","age","case","percent"
"1253","New Mexico","80-89","0.0451","05/19/2020","age","case","percent"
"1254","New Mexico","90+","0.0215","05/19/2020","age","case","percent"
"1255","New Mexico","FEMALE","0.5358","05/19/2020","gender","case","percent"
"1256","New Mexico","MALE","0.4642","05/19/2020","gender","case","percent"
"1257","New Mexico",NA,"142246","05/19/2020","total","test","count"
"1258","New Mexico",NA,"6192","05/19/2020","total","case","count"
"1259","New Mexico",NA,"1","05/19/2020","recovered","extra","count"
"1260","New Mexico","hosp","2","05/19/2020","curr","extra","count"
"1261","North Carolina","AI/AN","147","05/19/2020","race","case","count"
"1262","North Carolina","ASIAN","404","05/19/2020","race","case","count"
"1263","North Carolina","BLACK","4738","05/19/2020","race","case","count"
"1264","North Carolina","MULTI","0","05/19/2020","race","case","count"
"1265","North Carolina","OTHER","1443","05/19/2020","race","case","count"
"1266","North Carolina","UNKNOWN","0","05/19/2020","race","case","count"
"1267","North Carolina","WHITE","7859","05/19/2020","race","case","count"
"1268","North Carolina","0-17","915","05/19/2020","age","case","count"
"1269","North Carolina","18-24","1715","05/19/2020","age","case","count"
"1270","North Carolina","25-49","8439","05/19/2020","age","case","count"
"1271","North Carolina","50-64","4754","05/19/2020","age","case","count"
"1272","North Carolina","65-75","1788","05/19/2020","age","case","count"
"1273","North Carolina","75+","2084","05/19/2020","age","case","count"
"1274","North Carolina","AI/AN","1","05/19/2020","race","death","count"
"1275","North Carolina","ASIAN","7","05/19/2020","race","death","count"
"1276","North Carolina","BLACK","232","05/19/2020","race","death","count"
"1277","North Carolina","MULTI","0","05/19/2020","race","death","count"
"1278","North Carolina","OTHER","26","05/19/2020","race","death","count"
"1279","North Carolina","UNKNOWN","0","05/19/2020","race","death","count"
"1280","North Carolina","WHITE","388","05/19/2020","race","death","count"
"1281","North Carolina",NA,"265008","05/19/2020","total","test","count"
"1282","North Carolina",NA,"19700","05/19/2020","total","case","count"
"1283","North Carolina",NA,"Age data manually entered as percentages.","05/19/2020","total","extra","count"
"1284","North Dakota","0-9","100","05/19/2020","age","case","count"
"1285","North Dakota","10-19","126","05/19/2020","age","case","count"
"1286","North Dakota","20-29","400","05/19/2020","age","case","count"
"1287","North Dakota","30-39","463","05/19/2020","age","case","count"
"1288","North Dakota","40-49","305","05/19/2020","age","case","count"
"1289","North Dakota","50-59","229","05/19/2020","age","case","count"
"1290","North Dakota","60-69","159","05/19/2020","age","case","count"
"1291","North Dakota","70-79","76","05/19/2020","age","case","count"
"1292","North Dakota","80+","136","05/19/2020","age","case","count"
"1293","North Dakota","FEMALE","1032","05/19/2020","gender","case","count"
"1294","North Dakota","MALE","962","05/19/2020","gender","case","count"
"1295","North Dakota","0-9","0","05/19/2020","age","death","count"
"1296","North Dakota","10-19","0","05/19/2020","age","death","count"
"1297","North Dakota","20-29","0","05/19/2020","age","death","count"
"1298","North Dakota","30-39","0","05/19/2020","age","death","count"
"1299","North Dakota","40-49","3","05/19/2020","age","death","count"
"1300","North Dakota","50-59","2","05/19/2020","age","death","count"
"1301","North Dakota","60-69","1","05/19/2020","age","death","count"
"1302","North Dakota","70-79","10","05/19/2020","age","death","count"
"1303","North Dakota","80+","29","05/19/2020","age","death","count"
"1304","North Dakota","0-9","1","05/19/2020","age","hosp","count"
"1305","North Dakota","10-19","1","05/19/2020","age","hosp","count"
"1306","North Dakota","20-29","4","05/19/2020","age","hosp","count"
"1307","North Dakota","30-39","21","05/19/2020","age","hosp","count"
"1308","North Dakota","40-49","15","05/19/2020","age","hosp","count"
"1309","North Dakota","50-59","29","05/19/2020","age","hosp","count"
"1310","North Dakota","60-69","27","05/19/2020","age","hosp","count"
"1311","North Dakota","70-79","19","05/19/2020","age","hosp","count"
"1312","North Dakota","80+","18","05/19/2020","age","hosp","count"
"1313","North Dakota",NA,"57731","05/19/2020","total","test","count"
"1314","North Dakota",NA,"1994","05/19/2020","total","case","count"
"1315","North Dakota",NA,"3","05/19/2020","recovered","extra","count"
"1316","North Dakota","hosp","8","05/19/2020","curr","extra","count"
"1317","North Dakota","cases","14","05/19/2020","active","extra","count"
"1318","North Dakota","Close Contact","15","05/19/2020","risk","extra","count"
"1319","North Dakota","Community","17","05/19/2020","risk","extra","count"
"1320","North Dakota","Confirmed Travel","5","05/19/2020","risk","extra","count"
"1321","North Dakota","Household","10","05/19/2020","risk","extra","count"
"1322","North Dakota","Possible Travel","13","05/19/2020","risk","extra","count"
"1323","North Dakota","Under Investigation","1","05/19/2020","risk","extra","count"
"1324","North Dakota","0-9","12","05/19/2020","recovered","extra","count"
"1325","North Dakota","10-19","16","05/19/2020","recovered","extra","count"
"1326","North Dakota","20-29","7","05/19/2020","recovered","extra","count"
"1327","North Dakota","30-39","9","05/19/2020","recovered","extra","count"
"1328","North Dakota","40-49","6","05/19/2020","recovered","extra","count"
"1329","North Dakota","50-59","4","05/19/2020","recovered","extra","count"
"1330","North Dakota","60-69","2","05/19/2020","recovered","extra","count"
"1331","North Dakota","70-79","11","05/19/2020","recovered","extra","count"
"1332","North Dakota","80+","11","05/19/2020","recovered","extra","count"
"1333","Ohio","0-19","1091","05/19/2020","age","case","count"
"1334","Ohio","20-29","3828","05/19/2020","age","case","count"
"1335","Ohio","30-39","4648","05/19/2020","age","case","count"
"1336","Ohio","40-49","4605","05/19/2020","age","case","count"
"1337","Ohio","50-59","4901","05/19/2020","age","case","count"
"1338","Ohio","60-69","4033","05/19/2020","age","case","count"
"1339","Ohio","70-79","2622","05/19/2020","age","case","count"
"1340","Ohio","80+","3201","05/19/2020","age","case","count"
"1341","Ohio","UNKNOWN","23","05/19/2020","age","case","count"
"1342","Ohio","FEMALE","13345","05/19/2020","gender","case","count"
