"state_name","category","count","last_update","strata_type","data_type","metric","pop_est"
"Massachusetts","NH ASIAN","256","05/20/2020","race","hosp","count",NA
"Massachusetts","NH BLACK","865","05/20/2020","race","hosp","count",NA
"Massachusetts","NH OTHER","489","05/20/2020","race","hosp","count",NA
"Massachusetts","NH WHITE","3320","05/20/2020","race","hosp","count",NA
"Massachusetts","UNKNOWN","2822","05/20/2020","race","hosp","count",NA
"Massachusetts","0-19","63","05/20/2020","age","hosp","count",1574719
"Massachusetts","20-29","211","05/20/2020","age","hosp","count",1001927
"Massachusetts","30-39","410","05/20/2020","age","hosp","count",925134
"Massachusetts","40-49","648","05/20/2020","age","hosp","count",844364
"Massachusetts","50-59","1203","05/20/2020","age","hosp","count",970212
"Massachusetts","60-69","1678","05/20/2020","age","hosp","count",813943
"Massachusetts","70-79","1922","05/20/2020","age","hosp","count",479916
"Massachusetts","80+","2761","05/20/2020","age","hosp","count",291934
"Massachusetts","UNKNOWN","1","05/20/2020","age","hosp","count",NA
"Massachusetts","","489953","05/20/2020","total","test","count",6902149
"Massachusetts","","88970","05/20/2020","total","case","count",6902149
"Massachusetts","","6066","05/20/2020","total","death","count",6902149
"Massachusetts","","8834","05/20/2020","total","hosp","count",6902149
"Michigan","AI/AN","0.01","05/21/2020","race","case","percent",NA
"Michigan","ASIAN/PI","0.02","05/21/2020","race","case","percent",NA
"Michigan","BLACK","0.31","05/21/2020","race","case","percent",NA
"Michigan","MULTI","0.08","05/21/2020","race","case","percent",NA
"Michigan","OTHER","0.05","05/21/2020","race","case","percent",NA
"Michigan","UNKNOWN","0.18","05/21/2020","race","case","percent",NA
"Michigan","WHITE","0.36","05/21/2020","race","case","percent",NA
"Michigan","0-19","0.03","05/21/2020","age","case","percent",2431980
"Michigan","20-29","0.11","05/21/2020","age","case","percent",1389081
"Michigan","30-39","0.14","05/21/2020","age","case","percent",1201887
"Michigan","40-49","0.16","05/21/2020","age","case","percent",1193411
"Michigan","50-59","0.18","05/21/2020","age","case","percent",1376426
"Michigan","60-69","0.16","05/21/2020","age","case","percent",1258482
"Michigan","70-79","0.11","05/21/2020","age","case","percent",734848
"Michigan","80+","0.11","05/21/2020","age","case","percent",409800
"Michigan","UNKNOWN","0.01","05/21/2020","age","case","percent",NA
"Michigan","FEMALE","0.53","05/21/2020","gender","case","percent",5073772
"Michigan","MALE","0.47","05/21/2020","gender","case","percent",4922143
"Michigan","UNKNOWN/OTHER","0.01","05/21/2020","gender","case","percent",NA
"Michigan","AI/AN","0.01","05/21/2020","race","death","percent",NA
"Michigan","ASIAN/PI","0.01","05/21/2020","race","death","percent",NA
"Michigan","BLACK","0.4","05/21/2020","race","death","percent",NA
"Michigan","MULTI","0.02","05/21/2020","race","death","percent",NA
"Michigan","OTHER","0.02","05/21/2020","race","death","percent",NA
"Michigan","UNKNOWN","0.04","05/21/2020","race","death","percent",NA
"Michigan","WHITE","0.51","05/21/2020","race","death","percent",NA
"Michigan","0-19","0.01","05/21/2020","age","death","percent",2431980
"Michigan","20-29","0.01","05/21/2020","age","death","percent",1389081
"Michigan","30-39","0.01","05/21/2020","age","death","percent",1201887
"Michigan","40-49","0.03","05/21/2020","age","death","percent",1193411
"Michigan","50-59","0.08","05/21/2020","age","death","percent",1376426
"Michigan","60-69","0.18","05/21/2020","age","death","percent",1258482
"Michigan","70-79","0.27","05/21/2020","age","death","percent",734848
"Michigan","80+","0.42","05/21/2020","age","death","percent",409800
"Michigan","UNKNOWN","0.01","05/21/2020","age","death","percent",NA
"Michigan","FEMALE","0.47","05/21/2020","gender","death","percent",5073772
"Michigan","MALE","0.53","05/21/2020","gender","death","percent",4922143
"Michigan","UNKNOWN/OTHER","0.01","05/21/2020","gender","death","percent",NA
"Michigan","","471628","05/21/2020","total","test","count",9995915
"Michigan","","53510","05/21/2020","total","case","count",9995915
"Michigan","","5129","05/21/2020","total","death","count",9995915
"Michigan","","?","05/21/2020","total","hosp","count",9995915
"Minnesota","AI","142","05/20/2020","race","case","count",NA
"Minnesota","ASIAN","821","05/20/2020","race","case","count",NA
"Minnesota","BLACK","4142","05/20/2020","race","case","count",NA
"Minnesota","MULTI","328","05/20/2020","race","case","count",NA
"Minnesota","OTHER","1930","05/20/2020","race","case","count",NA
"Minnesota","PI","23","05/20/2020","race","case","count",NA
"Minnesota","UNKNOWN","4578","05/20/2020","race","case","count",NA
"Minnesota","WHITE","6236","05/20/2020","race","case","count",NA
"Minnesota","0-5","278","05/20/2020","age","case","count",427480
"Minnesota","6-19","1115","05/20/2020","age","case","count",1016706
"Minnesota","20-29","3231","05/20/2020","age","case","count",736599
"Minnesota","30-39","3633","05/20/2020","age","case","count",768081
"Minnesota","40-49","2881","05/20/2020","age","case","count",663497
"Minnesota","50-59","2724","05/20/2020","age","case","count",749491
"Minnesota","60-69","1733","05/20/2020","age","case","count",654005
"Minnesota","70+","2522","05/20/2020","age","case","count",595320
"Minnesota","UNKNOWN","8","05/20/2020","age","case","count",NA
"Minnesota","FEMALE","9043","05/20/2020","gender","case","count",2816378
"Minnesota","MALE","8797","05/20/2020","gender","case","count",2794801
"Minnesota","UNKNOWN/OTHER","353","05/20/2020","gender","case","count",NA
"Minnesota","ASIAN","17","05/20/2020","race","death","count",NA
"Minnesota","BLACK","43","05/20/2020","race","death","count",NA
"Minnesota","NH","10","05/20/2020","race","death","count",NA
"Minnesota","OTHER","2","05/20/2020","race","death","count",NA
"Minnesota","PI","0","05/20/2020","race","death","count",NA
"Minnesota","UNKNOWN","229","05/20/2020","race","death","count",NA
"Minnesota","WHITE","508","05/20/2020","race","death","count",NA
"Minnesota","","18200","05/20/2020","total","case","count",5611179
"Minnesota","HISPANIC","3038","05/20/2020","eth","case","count",309283
"Minnesota","NON HISPANIC","9951","05/20/2020","eth","case","count",5301896
"Minnesota","UNKNOWN","5211","05/20/2020","eth","case","count",NA
"Minnesota","","809","05/20/2020","total","death","count",5611179
"Minnesota","HISPANIC","17","05/20/2020","eth","death","count",309283
"Minnesota","UNKNOWN","260","05/20/2020","eth","death","count",NA
"Minnesota","NON HISPANIC","532","05/20/2020","eth","death","count",5301896
"Minnesota","","1593","05/20/2020","total","hosp","count",5611179
"Mississippi","AI/AN","138","05/22/2020","race","case","count",NA
"Mississippi","ASIAN","44","05/22/2020","race","case","count",NA
"Mississippi","BLACK","6123","05/22/2020","race","case","count",NA
"Mississippi","MULTI","0","05/22/2020","race","case","count",NA
"Mississippi","OTHER","121","05/22/2020","race","case","count",NA
"Mississippi","PI","0","05/22/2020","race","case","count",NA
"Mississippi","UNKNOWN","0","05/22/2020","race","case","count",NA
"Mississippi","WHITE","3305","05/22/2020","race","case","count",NA
"Mississippi","0-17","650","05/22/2020","age","case","count",706141
"Mississippi","18-29","2052","05/22/2020","age","case","count",501335
"Mississippi","30-39","1902","05/22/2020","age","case","count",374764
"Mississippi","40-49","2067","05/22/2020","age","case","count",359462
"Mississippi","50-59","1944","05/22/2020","age","case","count",383158
"Mississippi","60-69","1597","05/22/2020","age","case","count",344606
"Mississippi","70-79","1002","05/22/2020","age","case","count",208582
"Mississippi","80-89","697","05/22/2020","age","case","count",108482
"Mississippi","90+","303","05/22/2020","age","case","count",NA
"Mississippi","UNKNOWN","NA","05/22/2020","age","case","count",NA
"Mississippi","FEMALE","6211","05/22/2020","gender","case","count",1538795
"Mississippi","MALE","4203","05/22/2020","gender","case","count",1447735
"Mississippi","UNKNOWN/OTHER","0","05/22/2020","gender","case","count",NA
"Mississippi","AI/AN","17","05/22/2020","race","death","count",NA
"Mississippi","ASIAN","0","05/22/2020","race","death","count",NA
"Mississippi","BLACK","301","05/22/2020","race","death","count",NA
"Mississippi","MULTI","0","05/22/2020","race","death","count",NA
"Mississippi","OTHER","5","05/22/2020","race","death","count",NA
"Mississippi","PI","0","05/22/2020","race","death","count",NA
"Mississippi","UNKNOWN","0","05/22/2020","race","death","count",NA
"Mississippi","WHITE","257","05/22/2020","race","death","count",NA
"Mississippi","0-17","0","05/22/2020","age","death","count",706141
"Mississippi","18-29","1","05/22/2020","age","death","count",501335
"Mississippi","30-39","10","05/22/2020","age","death","count",374764
"Mississippi","40-49","19","05/22/2020","age","death","count",359462
"Mississippi","50-59","42","05/22/2020","age","death","count",383158
"Mississippi","60-69","128","05/22/2020","age","death","count",344606
"Mississippi","70-79","160","05/22/2020","age","death","count",208582
"Mississippi","80-89","139","05/22/2020","age","death","count",108482
"Mississippi","90+","81","05/22/2020","age","death","count",NA
"Mississippi","UNKNOWN","NA","05/22/2020","age","death","count",NA
"Mississippi","FEMALE","293","05/22/2020","gender","death","count",1538795
"Mississippi","MALE","287","05/22/2020","gender","death","count",1447735
"Mississippi","UNKNOWN/OTHER","0","05/22/2020","gender","death","count",NA
"Mississippi","0-17","18","05/22/2020","age","hosp","count",706141
"Mississippi","18-29","71","05/22/2020","age","hosp","count",501335
"Mississippi","30-39","116","05/22/2020","age","hosp","count",374764
"Mississippi","40-49","225","05/22/2020","age","hosp","count",359462
"Mississippi","50-59","308","05/22/2020","age","hosp","count",383158
"Mississippi","60-69","453","05/22/2020","age","hosp","count",344606
"Mississippi","70-79","389","05/22/2020","age","hosp","count",208582
"Mississippi","80-89","244","05/22/2020","age","hosp","count",108482
"Mississippi","90+","108","05/22/2020","age","hosp","count",NA
"Mississippi","UNKNOWN","NA","05/22/2020","age","hosp","count",NA
"Mississippi","","12222","05/22/2020","total","case","count",2986530
"Mississippi","","580","05/22/2020","total","death","count",2986530
"Montana","AI/AN/NH/PI","30","05/21/2020","race","case","count",NA
"Montana","ASIAN","1","05/21/2020","race","case","count",NA
"Montana","BLACK","2","05/21/2020","race","case","count",NA
"Montana","OTHER","5","05/21/2020","race","case","count",NA
"Montana","PENDING","5","05/21/2020","race","case","count",NA
"Montana","WHITE","437","05/21/2020","race","case","count",NA
"Montana","0-9","3","05/21/2020","age","case","count",126062
"Montana","10-19","20","05/21/2020","age","case","count",129304
"Montana","20-29","93","05/21/2020","age","case","count",143633
"Montana","30-39","77","05/21/2020","age","case","count",133737
"Montana","40-49","68","05/21/2020","age","case","count",117888
"Montana","50-59","87","05/21/2020","age","case","count",135915
"Montana","60-69","76","05/21/2020","age","case","count",145586
"Montana","70-79","37","05/21/2020","age","case","count",85539
"Montana","80+","18","05/21/2020","age","case","count",44641
"Montana","FEMALE","244","05/21/2020","gender","case","count",527453
"Montana","MALE","235","05/21/2020","gender","case","count",534852
"Montana","","479","05/21/2020","total","case","count",1062305
"Montana","HISPANIC","19","05/21/2020","eth","case","count",42503
"Montana","NON HISPANIC","441","05/21/2020","eth","case","count",1019802
"Montana","","16","05/21/2020","total","death","count",1062305
"Montana","","65","05/21/2020","total","hosp","count",1062305
"Nebraska","","78654","05/21/2020","total","test","count",1929268
"Nebraska","","11425","05/21/2020","total","case","count",1929268
"Nebraska","","141","05/21/2020","total","death","count",1929268
"Nebraska","","626","05/21/2020","total","hosp","count",1929268
"Nevada","AI/AN","36","05/22/2020","race","case","count",NA
"Nevada","ASIAN","582","05/22/2020","race","case","count",NA
"Nevada","BLACK","590","05/22/2020","race","case","count",NA
"Nevada","MULTI","0","05/22/2020","race","case","count",NA
"Nevada","OTHER","0","05/22/2020","race","case","count",NA
"Nevada","UNKNOWN","0","05/22/2020","race","case","count",NA
"Nevada","WHITE","1815","05/22/2020","race","case","count",NA
"Nevada","0-9","104","05/22/2020","age","case","count",377602
"Nevada","10-19","327","05/22/2020","age","case","count",378120
"Nevada","20-29","1040","05/22/2020","age","case","count",409528
"Nevada","30-39","1192","05/22/2020","age","case","count",428746
"Nevada","40-49","1127","05/22/2020","age","case","count",393940
"Nevada","50-59","1285","05/22/2020","age","case","count",387995
"Nevada","60-69","963","05/22/2020","age","case","count",342707
"Nevada","70+","1031","05/22/2020","age","case","count",315754
"Nevada","UNKNOWN","0","05/22/2020","age","case","count",NA
"Nevada","FEMALE","3689","05/22/2020","gender","case","count",1512837
"Nevada","MALE","3452","05/22/2020","gender","case","count",1521555
"Nevada","UNKNOWN/OTHER","0","05/22/2020","gender","case","count",NA
"Nevada","AI/AN","1","05/22/2020","race","death","count",NA
"Nevada","ASIAN","60","05/22/2020","race","death","count",NA
"Nevada","BLACK","51","05/22/2020","race","death","count",NA
"Nevada","MULTI","0","05/22/2020","race","death","count",NA
"Nevada","OTHER","0","05/22/2020","race","death","count",NA
"Nevada","UNKNOWN","0","05/22/2020","race","death","count",NA
"Nevada","WHITE","179","05/22/2020","race","death","count",NA
"Nevada","0-9","0","05/22/2020","age","death","count",377602
"Nevada","10-19","1","05/22/2020","age","death","count",378120
"Nevada","20-29","3","05/22/2020","age","death","count",409528
"Nevada","30-39","5","05/22/2020","age","death","count",428746
"Nevada","40-49","20","05/22/2020","age","death","count",393940
"Nevada","50-59","35","05/22/2020","age","death","count",387995
"Nevada","60-69","76","05/22/2020","age","death","count",342707
"Nevada","70+","234","05/22/2020","age","death","count",315754
"Nevada","UNKNOWN","0","05/22/2020","age","death","count",NA
"Nevada","FEMALE","151","05/22/2020","gender","death","count",1512837
"Nevada","MALE","220","05/22/2020","gender","death","count",1521555
"Nevada","UNKNOWN/OTHER","0","05/22/2020","gender","death","count",NA
"Nevada","","111323","05/22/2020","total","test","count",3034392
"Nevada","","7255","05/22/2020","total","case","count",3034392
"Nevada","","381","05/22/2020","total","death","count",3034392
"New Hampshire","AI/AN","0","05/22/2020","race","case","count",NA
"New Hampshire","ASIAN","80","05/22/2020","race","case","count",NA
"New Hampshire","BLACK","150","05/22/2020","race","case","count",NA
"New Hampshire","MULTI","0","05/22/2020","race","case","count",NA
"New Hampshire","OTHER","253","05/22/2020","race","case","count",NA
"New Hampshire","UNKNOWN","0","05/22/2020","race","case","count",NA
"New Hampshire","WHITE","1981","05/22/2020","race","case","count",NA
"New Hampshire","0-9","40","05/22/2020","age","case","count",133380
"New Hampshire","10-19","151","05/22/2020","age","case","count",161245
"New Hampshire","20-29","550","05/22/2020","age","case","count",175526
"New Hampshire","30-39","502","05/22/2020","age","case","count",163078
"New Hampshire","40-49","489","05/22/2020","age","case","count",164695
"New Hampshire","50-59","654","05/22/2020","age","case","count",211295
"New Hampshire","60-69","496","05/22/2020","age","case","count",184473
"New Hampshire","70-79","298","05/22/2020","age","case","count",105569
"New Hampshire","80+","448","05/22/2020","age","case","count",57197
"New Hampshire","UNKNOWN","NA","05/22/2020","age","case","count",NA
"New Hampshire","FEMALE","2006","05/22/2020","gender","case","count",684192
"New Hampshire","MALE","1617","05/22/2020","gender","case","count",672266
"New Hampshire","UNKNOWN/OTHER","0","05/22/2020","gender","case","count",NA
"New Hampshire","AI/AN","0","05/22/2020","race","death","count",NA
"New Hampshire","ASIAN","0","05/22/2020","race","death","count",NA
"New Hampshire","BLACK","0","05/22/2020","race","death","count",NA
"New Hampshire","MULTI","0","05/22/2020","race","death","count",NA
"New Hampshire","OTHER","10","05/22/2020","race","death","count",NA
"New Hampshire","UNKNOWN","0","05/22/2020","race","death","count",NA
"New Hampshire","WHITE","88","05/22/2020","race","death","count",NA
"New Hampshire","0-9","0","05/22/2020","age","death","count",133380
"New Hampshire","10-19","0","05/22/2020","age","death","count",161245
"New Hampshire","20-29","1","05/22/2020","age","death","count",175526
"New Hampshire","30-39","0","05/22/2020","age","death","count",163078
"New Hampshire","40-49","5","05/22/2020","age","death","count",164695
"New Hampshire","50-59","2","05/22/2020","age","death","count",211295
"New Hampshire","60-69","11","05/22/2020","age","death","count",184473
"New Hampshire","70-79","45","05/22/2020","age","death","count",105569
"New Hampshire","80+","108","05/22/2020","age","death","count",57197
"New Hampshire","UNKNOWN","NA","05/22/2020","age","death","count",NA
"New Hampshire","FEMALE","80","05/22/2020","gender","death","count",684192
"New Hampshire","MALE","92","05/22/2020","gender","death","count",672266
"New Hampshire","UNKNOWN/OTHER","0","05/22/2020","gender","death","count",NA
"New Hampshire","AI/AN","0","05/22/2020","race","hosp","count",NA
"New Hampshire","ASIAN","11","05/22/2020","race","hosp","count",NA
"New Hampshire","BLACK","16","05/22/2020","race","hosp","count",NA
"New Hampshire","MULTI","0","05/22/2020","race","hosp","count",NA
"New Hampshire","OTHER","11","05/22/2020","race","hosp","count",NA
"New Hampshire","UNKNOWN","0","05/22/2020","race","hosp","count",NA
"New Hampshire","WHITE","244","05/22/2020","race","hosp","count",NA
"New Hampshire","0-9","2","05/22/2020","age","hosp","count",133380
"New Hampshire","10-19","4","05/22/2020","age","hosp","count",161245
"New Hampshire","20-29","12","05/22/2020","age","hosp","count",175526
"New Hampshire","30-39","12","05/22/2020","age","hosp","count",163078
"New Hampshire","40-49","32","05/22/2020","age","hosp","count",164695
"New Hampshire","50-59","58","05/22/2020","age","hosp","count",211295
"New Hampshire","60-69","103","05/22/2020","age","hosp","count",184473
"New Hampshire","70-79","84","05/22/2020","age","hosp","count",105569
"New Hampshire","80+","61","05/22/2020","age","hosp","count",57197
"New Hampshire","UNKNOWN","NA","05/22/2020","age","hosp","count",NA
"New Hampshire","FEMALE","149","05/22/2020","gender","hosp","count",684192
"New Hampshire","MALE","219","05/22/2020","gender","hosp","count",672266
"New Hampshire","UNKNOWN/OTHER","0","05/22/2020","gender","hosp","count",NA
"New Hampshire","","3652","05/22/2020","total","case","count",1356458
"New Hampshire","","172","05/22/2020","total","death","count",1356458
"New Hampshire","","368","05/22/2020","total","hosp","count",1356458
"New Jersey","AI/AN","0","05/22/2020","race","case","count",NA
"New Jersey","ASIAN","4087","05/22/2020","race","case","count",NA
"New Jersey","BLACK","14228","05/22/2020","race","case","count",NA
"New Jersey","MULTI","0","05/22/2020","race","case","count",NA
"New Jersey","OTHER","9060","05/22/2020","race","case","count",NA
"New Jersey","UNKNOWN","0","05/22/2020","race","case","count",NA
"New Jersey","WHITE","29126","05/22/2020","race","case","count",NA
"New Jersey","0-4","679","05/22/2020","age","case","count",518628
"New Jersey","5-17","2779","05/22/2020","age","case","count",1435015
"New Jersey","18-29","18865","05/22/2020","age","case","count",1349059
"New Jersey","30-49","48426","05/22/2020","age","case","count",2314426
"New Jersey","50-64","43606","05/22/2020","age","case","count",1852865
"New Jersey","65-79","21992","05/22/2020","age","case","count",1063733
"New Jersey","80+","14823","05/22/2020","age","case","count",374794
"New Jersey","UNKNOWN","NA","05/22/2020","age","case","count",NA
"New Jersey","FEMALE","75691","05/22/2020","gender","case","count",4556326
"New Jersey","MALE","75073","05/22/2020","gender","case","count",4352194
"New Jersey","UNKNOWN/OTHER","708","05/22/2020","gender","case","count",NA
"New Jersey","","151472","05/22/2020","total","case","count",8908520
"New Jersey","","10843","05/22/2020","total","death","count",8908520
"New Jersey","","15862","05/22/2020","total","hosp","count",8908520
"New Mexico","AI/AN","0.5803","05/21/2020","race","case","percent",NA
"New Mexico","ASIAN","0.0071","05/21/2020","race","case","percent",NA
"New Mexico","BLACK","0.027","05/21/2020","race","case","percent",NA
"New Mexico","HISPANIC","0.2244","05/21/2020","race","case","percent",NA
"New Mexico","UNKNOWN","0.0318","05/21/2020","race","case","percent",NA
"New Mexico","WHITE","0.1233","05/21/2020","race","case","percent",NA
"New Mexico","0-9","0.0416","05/21/2020","age","case","percent",259068
"New Mexico","10-19","0.0862","05/21/2020","age","case","percent",278993
"New Mexico","20-29","0.1562","05/21/2020","age","case","percent",287234
"New Mexico","30-39","0.169","05/21/2020","age","case","percent",271742
"New Mexico","40-49","0.1554","05/21/2020","age","case","percent",236473
"New Mexico","50-59","0.149","05/21/2020","age","case","percent",260846
"New Mexico","60-69","0.1209","05/21/2020","age","case","percent",256556
"New Mexico","70-79","0.0558","05/21/2020","age","case","percent",161107
"New Mexico","80-89","0.0447","05/21/2020","age","case","percent",83409
"New Mexico","90+","0.0211","05/21/2020","age","case","percent",NA
"New Mexico","FEMALE","0.5283","05/21/2020","gender","case","percent",1058143
"New Mexico","MALE","0.4717","05/21/2020","gender","case","percent",1037285
"New Mexico","","152767","05/21/2020","total","test","count",2095428
"New Mexico","","6472","05/21/2020","total","case","count",2095428
"New Mexico","","294","05/21/2020","total","death","count",2095428
"New Mexico","","1139","05/21/2020","total","hosp","count",2095428
"New York","FEMALE","0","05/22/2020","gender","case","count",10053779
"New York","MALE","0","05/22/2020","gender","case","count",9488430
"New York","UNKNOWN/OTHER","0","05/22/2020","gender","case","count",NA
"New York","ASIAN","0","05/22/2020","race","death","count",NA
"New York","BLACK","0","05/22/2020","race","death","count",NA
"New York","OTHER","0","05/22/2020","race","death","count",NA
"New York","WHITE","0","05/22/2020","race","death","count",NA
"New York","0-9","4","05/22/2020","age","death","count",2259768
"New York","10-19","10","05/22/2020","age","death","count",2306162
"New York","20-29","85","05/22/2020","age","death","count",2787915
"New York","30-39","307","05/22/2020","age","death","count",2666279
"New York","40-49","815","05/22/2020","age","death","count",2398815
"New York","50-59","2211","05/22/2020","age","death","count",2673808
"New York","60-69","4527","05/22/2020","age","death","count",2252991
"New York","70-79","6036","05/22/2020","age","death","count",1351628
"New York","80-89","5945","05/22/2020","age","death","count",844843
"New York","90+","3134","05/22/2020","age","death","count",NA
"New York","UNKNOWN","9","05/22/2020","age","death","count",NA
"New York","","1555055","05/22/2020","total","test","count",19542209
"New York","","49219","05/22/2020","total","case","count",19542209
"New York","","23083","05/22/2020","total","death","count",19542209
"North Carolina","AI/AN","166","05/22/2020","race","case","count",NA
"North Carolina","ASIAN","429","05/22/2020","race","case","count",NA
"North Carolina","BLACK","4996","05/22/2020","race","case","count",NA
"North Carolina","MULTI","0","05/22/2020","race","case","count",NA
"North Carolina","OTHER","1593","05/22/2020","race","case","count",NA
"North Carolina","UNKNOWN","5259","05/22/2020","race","case","count",NA
"North Carolina","WHITE","8366","05/22/2020","race","case","count",NA
"North Carolina","0-17","1032","05/22/2020","age","case","count",2300645
"North Carolina","18-24","1839","05/22/2020","age","case","count",983834
"North Carolina","25-49","8981","05/22/2020","age","case","count",3386347
"North Carolina","50-64","4973","05/22/2020","age","case","count",2023529
"North Carolina","65-74","1865","05/22/2020","age","case","count",1010458
"North Carolina","75+","2164","05/22/2020","age","case","count",678807
"North Carolina","UNKNOWN","6","05/22/2020","age","case","count",NA
"North Carolina","FEMALE","10445","05/22/2020","gender","case","count",5332759
"North Carolina","MALE","10063","05/22/2020","gender","case","count",5050861
"North Carolina","UNKNOWN/OTHER","352","05/22/2020","gender","case","count",NA
"North Carolina","AI/AN","1","05/22/2020","race","death","count",NA
"North Carolina","ASIAN","7","05/22/2020","race","death","count",NA
"North Carolina","BLACK","249","05/22/2020","race","death","count",NA
"North Carolina","MULTI","0","05/22/2020","race","death","count",NA
"North Carolina","OTHER","26","05/22/2020","race","death","count",NA
"North Carolina","UNKNOWN","34","05/22/2020","race","death","count",NA
"North Carolina","WHITE","398","05/22/2020","race","death","count",NA
"North Carolina","0-17","0","05/22/2020","age","death","count",2300645
"North Carolina","18-24","1","05/22/2020","age","death","count",983834
"North Carolina","25-49","28","05/22/2020","age","death","count",3386347
"North Carolina","50-64","83","05/22/2020","age","death","count",2023529
"North Carolina","65-74","150","05/22/2020","age","death","count",1010458
"North Carolina","75+","454","05/22/2020","age","death","count",678807
"North Carolina","UNKNOWN","0","05/22/2020","age","death","count",NA
"North Carolina","FEMALE","349","05/22/2020","gender","death","count",5332759
"North Carolina","MALE","366","05/22/2020","gender","death","count",5050861
"North Carolina","UNKNOWN/OTHER","1","05/22/2020","gender","death","count",NA
"North Carolina","","290645","05/22/2020","total","test","count",10383620
"North Carolina","","20860","05/22/2020","total","case","count",10383620
"North Carolina","","716","05/22/2020","total","death","count",10383620
"North Carolina","","578","05/22/2020","total","hosp","count",10383620
"North Dakota","0-9","110","05/21/2020","age","case","count",104901
"North Dakota","10-19","147","05/21/2020","age","case","count",94930
"North Dakota","20-29","456","05/21/2020","age","case","count",124732
"North Dakota","30-39","506","05/21/2020","age","case","count",103542
"North Dakota","40-49","335","05/21/2020","age","case","count",79719
"North Dakota","50-59","258","05/21/2020","age","case","count",89268
"North Dakota","60-69","181","05/21/2020","age","case","count",83625
"North Dakota","70-79","81","05/21/2020","age","case","count",45907
"North Dakota","80+","155","05/21/2020","age","case","count",33453
"North Dakota","FEMALE","1156","05/21/2020","gender","case","count",370727
"North Dakota","MALE","1073","05/21/2020","gender","case","count",389350
"North Dakota","0-9","0","05/21/2020","age","death","count",104901
"North Dakota","10-19","0","05/21/2020","age","death","count",94930
"North Dakota","20-29","0","05/21/2020","age","death","count",124732
"North Dakota","30-39","0","05/21/2020","age","death","count",103542
"North Dakota","40-49","3","05/21/2020","age","death","count",79719
"North Dakota","50-59","2","05/21/2020","age","death","count",89268
"North Dakota","60-69","3","05/21/2020","age","death","count",83625
"North Dakota","70-79","11","05/21/2020","age","death","count",45907
"North Dakota","80+","32","05/21/2020","age","death","count",33453
"North Dakota","0-9","2","05/21/2020","age","hosp","count",104901
"North Dakota","10-19","1","05/21/2020","age","hosp","count",94930
"North Dakota","20-29","5","05/21/2020","age","hosp","count",124732
"North Dakota","30-39","20","05/21/2020","age","hosp","count",103542
"North Dakota","40-49","15","05/21/2020","age","hosp","count",79719
"North Dakota","50-59","33","05/21/2020","age","hosp","count",89268
"North Dakota","60-69","29","05/21/2020","age","hosp","count",83625
"North Dakota","70-79","21","05/21/2020","age","hosp","count",45907
"North Dakota","80+","18","05/21/2020","age","hosp","count",33453
"North Dakota","","61279","05/21/2020","total","test","count",760077
"North Dakota","","2229","05/21/2020","total","case","count",760077
"North Dakota","","51","05/21/2020","total","death","count",760077
"North Dakota","","144","05/21/2020","total","hosp","count",760077
"Ohio","0-19","1172","05/21/2020","age","case","count",2902621
"Ohio","20-29","4056","05/21/2020","age","case","count",1565788
"Ohio","30-39","4841","05/21/2020","age","case","count",1462599
"Ohio","40-49","4792","05/21/2020","age","case","count",1399513
"Ohio","50-59","5070","05/21/2020","age","case","count",1573753
"Ohio","60-69","4170","05/21/2020","age","case","count",1445153
"Ohio","70-79","2724","05/21/2020","age","case","count",845187
"Ohio","80+","3320","05/21/2020","age","case","count",494828
"Ohio","UNKNOWN","22","05/21/2020","age","case","count",NA
"Ohio","FEMALE","14011","05/21/2020","gender","case","count",5958724
"Ohio","MALE","15967","05/21/2020","gender","case","count",5730718
"Ohio","UNKNOWN/OTHER","189","05/21/2020","gender","case","count",NA
"Ohio","0-19","0","05/21/2020","age","death","count",2902621
"Ohio","20-29","5","05/21/2020","age","death","count",1565788
"Ohio","30-39","13","05/21/2020","age","death","count",1462599
"Ohio","40-49","29","05/21/2020","age","death","count",1399513
"Ohio","50-59","100","05/21/2020","age","death","count",1573753
"Ohio","60-69","262","05/21/2020","age","death","count",1445153
"Ohio","70-79","457","05/21/2020","age","death","count",845187
"Ohio","80+","970","05/21/2020","age","death","count",494828
"Ohio","UNKNOWN","0","05/21/2020","age","death","count",NA
"Ohio","FEMALE","867","05/21/2020","gender","death","count",5958724
"Ohio","MALE","968","05/21/2020","gender","death","count",5730718
"Ohio","UNKNOWN/OTHER","1","05/21/2020","gender","death","count",NA
"Ohio","0-19","54","05/21/2020","age","hosp","count",2902621
"Ohio","20-29","180","05/21/2020","age","hosp","count",1565788
"Ohio","30-39","320","05/21/2020","age","hosp","count",1462599
"Ohio","40-49","514","05/21/2020","age","hosp","count",1399513
"Ohio","50-59","975","05/21/2020","age","hosp","count",1573753
"Ohio","60-69","1221","05/21/2020","age","hosp","count",1445153
"Ohio","70-79","1034","05/21/2020","age","hosp","count",845187
"Ohio","80+","997","05/21/2020","age","hosp","count",494828
"Ohio","UNKNOWN","0","05/21/2020","age","hosp","count",NA
"Ohio","FEMALE","2465","05/21/2020","gender","hosp","count",5958724
"Ohio","MALE","2819","05/21/2020","gender","hosp","count",5730718
"Ohio","UNKNOWN/OTHER","11","05/21/2020","gender","hosp","count",NA
"Ohio","","30167","05/21/2020","total","case","count",11689442
