"state_name","category","count","last_update","strata_type","data_type","metric","pop"
"Maine",NA,"316","5/20/20","Total Ventilators","extra","count",NA
"Maine",NA,"439","5/20/20","Alternative Ventilators","extra","count",NA
"Maine",NA,"1","5/20/20","recovered","extra","count",NA
"Maryland","HISPANIC","10153","5/20/20","race","case","count",NA
"Maryland","NH ASIAN","823","5/20/20","race","case","count",NA
"Maryland","NH BLACK","12919","5/20/20","race","case","count",NA
"Maryland","NH OTHER","2106","5/20/20","race","case","count",NA
"Maryland","NH WHITE","8566","5/20/20","race","case","count",NA
"Maryland","UNKNOWN","7756","5/20/20","race","case","count",NA
"Maryland","0-9","887","5/20/20","age","case","count",734948
"Maryland","10-19","1660","5/20/20","age","case","count",760010
"Maryland","20-29","5623","5/20/20","age","case","count",794984
"Maryland","30-39","7777","5/20/20","age","case","count",823580
"Maryland","40-49","7640","5/20/20","age","case","count",763740
"Maryland","50-59","7066","5/20/20","age","case","count",853899
"Maryland","60-69","5134","5/20/20","age","case","count",687699
"Maryland","70-79","3388","5/20/20","age","case","count",401024
"Maryland","80+","3148","5/20/20","age","case","count",222834
"Maryland","FEMALE","22098","5/20/20","gender","case","count",3113797
"Maryland","MALE","20225","5/20/20","gender","case","count",2928921
"Maryland","HISPANIC","163","5/20/20","race","death","count",NA
"Maryland","NH ASIAN","71","5/20/20","race","death","count",NA
"Maryland","NH BLACK","839","5/20/20","race","death","count",NA
"Maryland","NH OTHER","25","5/20/20","race","death","count",NA
"Maryland","NH WHITE","837","5/20/20","race","death","count",NA
"Maryland","UNKNOWN","69","5/20/20","race","death","count",NA
"Maryland","10-19","1","5/20/20","age","death","count",760010
"Maryland","20-29","10","5/20/20","age","death","count",794984
"Maryland","30-39","25","5/20/20","age","death","count",823580
"Maryland","40-49","54","5/20/20","age","death","count",763740
"Maryland","50-59","135","5/20/20","age","death","count",853899
"Maryland","60-69","311","5/20/20","age","death","count",687699
"Maryland","70-79","495","5/20/20","age","death","count",401024
"Maryland","80+","908","5/20/20","age","death","count",222834
"Maryland","UNKNOWN","65","5/20/20","age","death","count",NA
"Maryland","FEMALE","987","5/20/20","gender","death","count",3113797
"Maryland",NA,"215330","5/20/20","total","test","count",6042718
"Maryland",NA,"42323","5/20/20","total","case","count",6042718
"Maryland",NA,"2004","5/20/20","total","death","count",6042718
"Maryland",NA,"7393","5/20/20","total","hosp","count",6042718
"Maryland",NA,"119","5/20/20","Number of probable deaths ","extra","count",NA
"Maryland",NA,"1410","5/20/20","Currently hospitalized ","extra","count",NA
"Maryland",NA,"871","5/20/20","Acute care ","extra","count",NA
"Maryland",NA,"539","5/20/20","Intensive care ","extra","count",NA
"Maryland",NA,"2993","5/20/20","Released from isolation ","extra","count",NA
"Massachusetts","HISPANIC","15171","5/19/20","race","case","count",NA
"Massachusetts","NH ASIAN","1613","5/19/20","race","case","count",NA
"Massachusetts","NH BLACK","7649","5/19/20","race","case","count",NA
"Massachusetts","NH OTHER","3740","5/19/20","race","case","count",NA
"Massachusetts","NH WHITE","22376","5/19/20","race","case","count",NA
"Massachusetts","UNKNOWN","37376","5/19/20","race","case","count",NA
"Massachusetts","0-19","3645","5/19/20","age","case","count",1574719
"Massachusetts","20-29","11368","5/19/20","age","case","count",1001927
"Massachusetts","30-39","13056","5/19/20","age","case","count",925134
"Massachusetts","40-49","12653","5/19/20","age","case","count",844364
"Massachusetts","50-59","14162","5/19/20","age","case","count",970212
"Massachusetts","60-69","11607","5/19/20","age","case","count",813943
"Massachusetts","70-79","8122","5/19/20","age","case","count",479916
"Massachusetts","80+","13055","5/19/20","age","case","count",291934
"Massachusetts","UNKNOWN","257","5/19/20","age","case","count",NA
"Massachusetts","FEMALE","47908","5/19/20","gender","case","count",3551621
"Massachusetts","MALE","38687","5/19/20","gender","case","count",3350528
"Massachusetts","UNKNOWN/OTHER","1330","5/19/20","gender","case","count",NA
"Massachusetts","HISPANIC","365","5/19/20","race","death","count",NA
"Massachusetts","NH ASIAN","100","5/19/20","race","death","count",NA
"Massachusetts","NH BLACK","304","5/19/20","race","death","count",NA
"Massachusetts","NH OTHER","187","5/19/20","race","death","count",NA
"Massachusetts","NH WHITE","2398","5/19/20","race","death","count",NA
"Massachusetts","UNKNOWN","2584","5/19/20","race","death","count",NA
"Massachusetts","0-19","0","5/19/20","age","death","count",1574719
"Massachusetts","20-29","7","5/19/20","age","death","count",1001927
"Massachusetts","30-39","18","5/19/20","age","death","count",925134
"Massachusetts","40-49","51","5/19/20","age","death","count",844364
"Massachusetts","50-59","213","5/19/20","age","death","count",970212
"Massachusetts","60-69","591","5/19/20","age","death","count",813943
"Massachusetts","70-79","1340","5/19/20","age","death","count",479916
"Massachusetts","80+","3718","5/19/20","age","death","count",291934
"Massachusetts","UNKNOWN","0","5/19/20","age","death","count",NA
"Massachusetts","FEMALE","3064","5/19/20","gender","death","count",3551621
"Massachusetts","MALE","2870","5/19/20","gender","death","count",3350528
"Massachusetts","NH ASIAN","244","5/19/20","race","hosp","count",NA
"Massachusetts","NH BLACK","847","5/19/20","race","hosp","count",NA
"Massachusetts","NH WHITE","3265","5/19/20","race","hosp","count",NA
"Massachusetts","NA","4410","5/19/20","race","hosp","count",NA
"Massachusetts","0-19","63","5/19/20","age","hosp","count",1574719
"Massachusetts","20-29","206","5/19/20","age","hosp","count",1001927
"Massachusetts","30-39","406","5/19/20","age","hosp","count",925134
"Massachusetts","40-49","643","5/19/20","age","hosp","count",844364
"Massachusetts","50-59","1193","5/19/20","age","hosp","count",970212
"Massachusetts","60-69","1644","5/19/20","age","hosp","count",813943
"Massachusetts","70-79","1890","5/19/20","age","hosp","count",479916
"Massachusetts","80+","2720","5/19/20","age","hosp","count",291934
"Massachusetts","UNKNOWN","1","5/19/20","age","hosp","count",NA
"Massachusetts",NA,"476940","5/19/20","total","test","count",6902149
"Massachusetts",NA,"87925","5/19/20","total","case","count",6902149
"Massachusetts",NA,"5938","5/19/20","total","death","count",6902149
"Massachusetts","YES","3341","5/19/20","Hosp","death","count",NA
"Massachusetts","NO","689","5/19/20","Hosp","death","count",NA
"Massachusetts","UNKNOWN","1908","5/19/20","Hosp","death","count",NA
"Massachusetts","YES","2691","5/19/20","Preexist","death","count",NA
"Massachusetts","NO","47","5/19/20","Preexist","death","count",NA
"Massachusetts","UNKNOWN","3200","5/19/20","Preexist","death","count",NA
"Massachusetts",NA,"8703","5/19/20","total","hosp","count",6902149
"Massachusetts",NA,"18510","5/19/20","Cases.in.Residents.Healthcare.Workers.of.LTCFs","extra","count",NA
"Massachusetts",NA,"344","5/19/20","facilities","extra","count",NA
"Massachusetts",NA,"3617","5/19/20","Deaths.Reported.in.LTCFs","extra","count",NA
"Massachusetts",NA,"2472","5/19/20","Total.number.of.COVID.patients.in.hospital.today","extra","count",NA
"Massachusetts",NA,"-61","5/19/20","Net.new.hospitalizations","extra","count",NA
"Massachusetts",NA,"-77.4","5/19/20","X5.day.average.of.net.new.hospitalizations","extra","count",NA
"Massachusetts",NA,"672","5/19/20","ICU","extra","count",NA
"Michigan","AI/AN","0.01","5/20/20","race","case","percent",NA
"Michigan","ASIAN/PI","0.02","5/20/20","race","case","percent",NA
"Michigan","BLACK","0.31","5/20/20","race","case","percent",NA
"Michigan","MULTI","0.08","5/20/20","race","case","percent",NA
"Michigan","OTHER","0.05","5/20/20","race","case","percent",NA
"Michigan","UNKNOWN","0.18","5/20/20","race","case","percent",NA
"Michigan","WHITE","0.36","5/20/20","race","case","percent",NA
"Michigan","0-19","0.03","5/20/20","age","case","percent",2431980
"Michigan","20-29","0.11","5/20/20","age","case","percent",1389081
"Michigan","30-39","0.14","5/20/20","age","case","percent",1201887
"Michigan","40-49","0.16","5/20/20","age","case","percent",1193411
"Michigan","50-59","0.18","5/20/20","age","case","percent",1376426
"Michigan","60-69","0.16","5/20/20","age","case","percent",1258482
"Michigan","70-79","0.11","5/20/20","age","case","percent",734848
"Michigan","80+","0.11","5/20/20","age","case","percent",409800
"Michigan","UNKNOWN","0.01","5/20/20","age","case","percent",NA
"Michigan","FEMALE","0.53","5/20/20","gender","case","percent",5073772
"Michigan","MALE","0.47","5/20/20","gender","case","percent",4922143
"Michigan","UNKNOWN/OTHER","0.01","5/20/20","gender","case","percent",NA
"Michigan","AI/AN","0.01","5/20/20","race","death","percent",NA
"Michigan","ASIAN/PI","0.01","5/20/20","race","death","percent",NA
"Michigan","BLACK","0.4","5/20/20","race","death","percent",NA
"Michigan","MULTI","0.02","5/20/20","race","death","percent",NA
"Michigan","OTHER","0.02","5/20/20","race","death","percent",NA
"Michigan","UNKNOWN","0.04","5/20/20","race","death","percent",NA
"Michigan","WHITE","0.51","5/20/20","race","death","percent",NA
"Michigan","0-19","0.01","5/20/20","age","death","percent",2431980
"Michigan","20-29","0.01","5/20/20","age","death","percent",1389081
"Michigan","30-39","0.01","5/20/20","age","death","percent",1201887
"Michigan","40-49","0.03","5/20/20","age","death","percent",1193411
"Michigan","50-59","0.08","5/20/20","age","death","percent",1376426
"Michigan","60-69","0.18","5/20/20","age","death","percent",1258482
"Michigan","70-79","0.27","5/20/20","age","death","percent",734848
"Michigan","80+","0.42","5/20/20","age","death","percent",409800
"Michigan","UNKNOWN","0.01","5/20/20","age","death","percent",NA
"Michigan","FEMALE","0.47","5/20/20","gender","death","percent",5073772
"Michigan","MALE","0.53","5/20/20","gender","death","percent",4922143
"Michigan","UNKNOWN/OTHER","0.01","5/20/20","gender","death","percent",NA
"Michigan",NA,"453244","5/20/20","total","test","count",9995915
"Michigan",NA,"53009","5/20/20","total","case","count",9995915
"Michigan","HISPANIC/LATINO","6%","5/20/20","eth1","case","percent",NA
"Michigan","NON-HISPANIC LATINO","62%","5/20/20","eth1","case","percent",NA
"Michigan","UNKNOWN","32%","5/20/20","eth1","case","percent",NA
"Michigan","ARAB","2%","5/20/20","eth2","case","percent",NA
"Michigan","NON-ARAB","35%","5/20/20","eth2","case","percent",NA
"Michigan","UNKNOWN","63%","5/20/20","eth2","case","percent",NA
"Michigan",NA,"5060","5/20/20","total","death","count",9995915
"Michigan","HISPANIC/LATINO","2%","5/20/20","eth1","death","percent",NA
"Michigan","NON-HISPANIC LATINO","81%","5/20/20","eth1","death","percent",NA
"Michigan","UNKNOWN","17%","5/20/20","eth1","death","percent",NA
"Michigan","ARAB","1%","5/20/20","eth2","death","percent",NA
"Michigan","NON-ARAB","38%","5/20/20","eth2","death","percent",NA
"Michigan","UNKNOWN","61%","5/20/20","eth2","death","percent",NA
"Michigan",NA,"?","5/20/20","total","hosp","count",9995915
"Michigan",NA,"28234","5/20/20","recovered","extra","count",NA
"Michigan",NA,"597","5/20/20","# of ED Discharges","extra","count",NA
"Michigan",NA,"472","5/20/20","# In Critical Care","extra","count",NA
"Michigan",NA,"361","5/20/20","# on Ventilators","extra","count",NA
"Michigan",NA,"1054","5/20/20","# of Inpatients","extra","count",NA
"Michigan",NA,"467","5/20/20","ICU","extra","count",NA
"Minnesota","AI","128","5/19/20","race","case","count",NA
"Minnesota","ASIAN","753","5/19/20","race","case","count",NA
"Minnesota","BLACK","3909","5/19/20","race","case","count",NA
"Minnesota","MULTI","314","5/19/20","race","case","count",NA
"Minnesota","OTHER","1787","5/19/20","race","case","count",NA
"Minnesota","PI","22","5/19/20","race","case","count",NA
"Minnesota","UNKNOWN","4789","5/19/20","race","case","count",NA
"Minnesota","WHITE","5968","5/19/20","race","case","count",NA
"Minnesota","0-5","259","5/19/20","age","case","count",427480
"Minnesota","6-19","1077","5/19/20","age","case","count",1016706
"Minnesota","20-29","3128","5/19/20","age","case","count",736599
"Minnesota","30-39","3542","5/19/20","age","case","count",768081
"Minnesota","40-49","2802","5/19/20","age","case","count",663497
"Minnesota","50-59","2648","5/19/20","age","case","count",749491
"Minnesota","60-69","1684","5/19/20","age","case","count",654005
"Minnesota","70+","2522","5/19/20","age","case","count",595320
"Minnesota","UNKNOWN","8","5/19/20","age","case","count",NA
"Minnesota","FEMALE","8756","5/19/20","gender","case","count",2816378
"Minnesota","MALE","8556","5/19/20","gender","case","count",2794801
"Minnesota","UNKNOWN/OTHER","351","5/19/20","gender","case","count",NA
"Minnesota","ASIAN","17","5/19/20","race","death","count",NA
"Minnesota","BLACK","41","5/19/20","race","death","count",NA
"Minnesota","OTHER","2","5/19/20","race","death","count",NA
"Minnesota","PI","0","5/19/20","race","death","count",NA
"Minnesota","UNKNOWN","210","5/19/20","race","death","count",NA
"Minnesota","WHITE","493","5/19/20","race","death","count",NA
"Minnesota","NA","14","5/19/20","race","death","count",NA
"Minnesota",NA,"17670","5/19/20","total","case","count",5611179
"Minnesota","HISP","2821","5/19/20","eth","case","count",NA
"Minnesota","NONHIS","9425","5/19/20","eth","case","count",NA
"Minnesota","UNKNOWN","5424","5/19/20","eth","case","count",NA
"Minnesota",NA,"777","5/19/20","total","death","count",5611179
"Minnesota","HISP","17","5/19/20","eth","death","count",NA
"Minnesota","UNKNOWN","244","5/19/20","eth","death","count",NA
"Minnesota","NONHI","516","5/19/20","eth","death","count",NA
"Minnesota",NA,"1535","5/19/20","total","hosp","count",5611179
"Minnesota",NA,"630","5/19/20","ExpsrCrzSh","extra","count",NA
"Minnesota",NA,"3759","5/19/20","ExpsrIntrn","extra","count",NA
"Minnesota",NA,"937","5/19/20","ExpsrLklyE","extra","count",NA
"Minnesota",NA,"2784","5/19/20","ExpsrAnthr","extra","count",NA
"Minnesota",NA,"2905","5/19/20","ExpsrInMN","extra","count",NA
"Minnesota",NA,"6655","5/19/20","ExpsrMsng","extra","count",NA
"Minnesota",NA,"10432","5/19/20","ResPriv","extra","count",NA
"Minnesota",NA,"2196","5/19/20","ResLTCF","extra","count",NA
"Minnesota",NA,"0","5/19/20","ResLngTrm","extra","count",NA
"Minnesota",NA,"0","5/19/20","ResAssLvg","extra","count",NA
"Minnesota",NA,"63","5/19/20","ResHmlShel","extra","count",NA
"Minnesota",NA,"155","5/19/20","ResJail","extra","count",NA
"Minnesota",NA,"314","5/19/20","ResCollDrm","extra","count",NA
"Minnesota",NA,"17","5/19/20","ResOther","extra","count",NA
"Minnesota",NA,"4451","5/19/20","ResMsng","extra","count",NA
"Minnesota",NA,"1","5/19/20","ResWorkDor","extra","count",NA
"Minnesota",NA,"53","5/19/20","ResPrvPrct","extra","count",NA
"Minnesota",NA,"13","5/19/20","ResLTCFPrct","extra","count",NA
"Minnesota",NA,"2","5/19/20","ResRBHPrct","extra","count",NA
"Minnesota",NA,"0","5/19/20","ResHmLsPrct","extra","count",NA
"Minnesota",NA,"1","5/19/20","ResJailPrct","extra","count",NA
"Minnesota",NA,"0","5/19/20","ResWDrmPrct","extra","count",NA
"Minnesota",NA,"0","5/19/20","ResOthPrct","extra","count",NA
"Minnesota",NA,"30","5/19/20","ResUnknPrct","extra","count",NA
"Minnesota","FROM_ISO","12227","5/19/20","released","extra","count",NA
"Minnesota","WORKER","2025","5/19/20","healthcare","extra","count",NA
"Mississippi","AI/AN","133","5/20/20","race","case","count",NA
"Mississippi","ASIAN","41","5/20/20","race","case","count",NA
"Mississippi","BLACK","5972","5/20/20","race","case","count",NA
"Mississippi","MULTI","0","5/20/20","race","case","count",NA
"Mississippi","OTHER","115","5/20/20","race","case","count",NA
"Mississippi","UNKNOWN","486","5/20/20","race","case","count",NA
"Mississippi","WHITE","3245","5/20/20","race","case","count",NA
"Mississippi","0-17","631","5/20/20","age","case","count",706141
"Mississippi","18-29","1999","5/20/20","age","case","count",501335
"Mississippi","30-39","1852","5/20/20","age","case","count",374764
"Mississippi","40-49","2031","5/20/20","age","case","count",359462
"Mississippi","50-59","1908","5/20/20","age","case","count",383158
"Mississippi","60-69","1571","5/20/20","age","case","count",344606
"Mississippi","70-79","983","5/20/20","age","case","count",208582
"Mississippi","80-89","684","5/20/20","age","case","count",108482
"Mississippi","90+","298","5/20/20","age","case","count",NA
"Mississippi","UNKNOWN","NA","5/20/20","age","case","count",NA
"Mississippi","FEMALE","6052","5/20/20","gender","case","count",1538795
"Mississippi","MALE","4108","5/20/20","gender","case","count",1447735
"Mississippi","UNKNOWN/OTHER","0","5/20/20","gender","case","count",NA
"Mississippi","AI/AN","17","5/20/20","race","death","count",NA
"Mississippi","ASIAN","0","5/20/20","race","death","count",NA
"Mississippi","BLACK","296","5/20/20","race","death","count",NA
"Mississippi","MULTI","0","5/20/20","race","death","count",NA
"Mississippi","OTHER","5","5/20/20","race","death","count",NA
"Mississippi","UNKNOWN","0","5/20/20","race","death","count",NA
"Mississippi","WHITE","252","5/20/20","race","death","count",NA
"Mississippi","0-17","0","5/20/20","age","death","count",706141
"Mississippi","18-29","1","5/20/20","age","death","count",501335
"Mississippi","30-39","10","5/20/20","age","death","count",374764
"Mississippi","40-49","19","5/20/20","age","death","count",359462
"Mississippi","50-59","41","5/20/20","age","death","count",383158
"Mississippi","60-69","127","5/20/20","age","death","count",344606
"Mississippi","70-79","158","5/20/20","age","death","count",208582
"Mississippi","80-89","133","5/20/20","age","death","count",108482
"Mississippi","90+","81","5/20/20","age","death","count",NA
"Mississippi","UNKNOWN","NA","5/20/20","age","death","count",NA
"Mississippi","FEMALE","290","5/20/20","gender","death","count",1538795
"Mississippi","MALE","280","5/20/20","gender","death","count",1447735
"Mississippi","UNKNOWN/OTHER","0","5/20/20","gender","death","count",NA
"Mississippi","0-17","18","5/20/20","age","hosp","count",706141
"Mississippi","18-29","70","5/20/20","age","hosp","count",501335
"Mississippi","30-39","112","5/20/20","age","hosp","count",374764
"Mississippi","40-49","221","5/20/20","age","hosp","count",359462
"Mississippi","50-59","301","5/20/20","age","hosp","count",383158
"Mississippi","60-69","451","5/20/20","age","hosp","count",344606
"Mississippi","70-79","384","5/20/20","age","hosp","count",208582
"Mississippi","80-89","238","5/20/20","age","hosp","count",108482
"Mississippi","90+","106","5/20/20","age","hosp","count",NA
"Mississippi","UNKNOWN","NA","5/20/20","age","hosp","count",NA
"Mississippi",NA,"11967","5/20/20","total","case","count",2986530
"Mississippi",NA,"570","5/20/20","total","death","count",2986530
"Mississippi",NA,"Age data manually entered","5/20/20","total","extra","count",NA
"Missouri","0-20","384","5/19/20","age","case","count",1614652
"Missouri","20-24","658","5/19/20","age","case","count",409228
"Missouri","25-29","786","5/19/20","age","case","count",426568
"Missouri","30-34","759","5/19/20","age","case","count",396937
"Missouri","35-39","739","5/19/20","age","case","count",394342
"Missouri","40-44","785","5/19/20","age","case","count",350197
"Missouri","45-49","897","5/19/20","age","case","count",369939
"Missouri","50-54","944","5/19/20","age","case","count",381749
"Missouri","55-59","1017","5/19/20","age","case","count",430286
"Missouri","60-64","968","5/19/20","age","case","count",399255
"Missouri","65-69","748","5/19/20","age","case","count",332509
"Missouri","70-74","613","5/19/20","age","case","count",260068
"Missouri","75-79","490","5/19/20","age","case","count",185960
"Missouri","80+","1284","5/19/20","age","case","count",255427
"Missouri","UNKNOWN","8","5/19/20","age","case","count",NA
"Missouri","FEMALE","5981","5/19/20","gender","case","count",3118889
"Missouri","MALE","5031","5/19/20","gender","case","count",3007563
"Missouri","UNKNOWN/OTHER","68","5/19/20","gender","case","count",NA
"Missouri","0-20","0","5/19/20","age","death","count",1614652
"Missouri","80+","289","5/19/20","age","death","count",255427
"Missouri","20-29","1","5/19/20","age","death","count",835796
"Missouri","30-39","3","5/19/20","age","death","count",791279
"Missouri","40-49","13","5/19/20","age","death","count",720136
"Missouri","50-59","44","5/19/20","age","death","count",812035
"Missouri","60-69","108","5/19/20","age","death","count",731764
"Missouri","70-79","158","5/19/20","age","death","count",446028
"Missouri",NA,"158296","5/19/20","total","test","count",6126452
"Missouri",NA,"11080","5/19/20","total","case","count",6126452
"Missouri",NA,"616","5/19/20","total","death","count",6126452
"Montana","AI/AN/NH/PI","29","5/20/20","race","case","count",NA
"Montana","ASIAN","1","5/20/20","race","case","count",NA
"Montana","BLACK","2","5/20/20","race","case","count",NA
"Montana","OTHER","5","5/20/20","race","case","count",NA
"Montana","PENDING","12","5/20/20","race","case","count",NA
"Montana","WHITE","429","5/20/20","race","case","count",NA
"Montana","0-9","3","5/20/20","age","case","count",126062
"Montana","10-19","20","5/20/20","age","case","count",129304
"Montana","20-29","94","5/20/20","age","case","count",143633
"Montana","30-39","77","5/20/20","age","case","count",133737
"Montana","40-49","67","5/20/20","age","case","count",117888
"Montana","50-59","86","5/20/20","age","case","count",135915
"Montana","60-69","76","5/20/20","age","case","count",145586
"Montana","70-79","37","5/20/20","age","case","count",85539
"Montana","80+","18","5/20/20","age","case","count",44641
"Montana","FEMALE","244","5/20/20","gender","case","count",527453
"Montana","MALE","234","5/20/20","gender","case","count",534852
"Montana",NA,"478","5/20/20","total","case","count",1062305
"Montana","HISPANIC/LATINO","18","5/20/20","eth","case","count",NA
"Montana","NOT HISPANIC/LATINO","440","5/20/20","eth","case","count",NA
"Montana",NA,"16","5/20/20","total","death","count",1062305
"Montana",NA,"65","5/20/20","total","hosp","count",1062305
"Montana","HOSPITALIZED","3","5/20/20","curr","extra","count",NA
"Montana","RECOVERING","19","5/20/20","curr","extra","count",NA
"Montana","RECOVERED AND RELEASED FROM ISOLATION","440","5/20/20","curr","extra","count",NA
"Nebraska",NA,"75864","5/20/20","total","test","count",1929268
"Nebraska",NA,"11122","5/20/20","total","case","count",1929268
"Nebraska",NA,"135","5/20/20","total","death","count",1929268
"Nebraska",NA,"605","5/20/20","total","hosp","count",1929268
"Nebraska","AVAIL","3928","5/20/20","beds","extra","count",NA
"Nebraska","AVAIL_PERCENT","48","5/20/20","beds","extra","count",NA
"Nebraska","BEDS_AVAIL","739","5/20/20","icu","extra","count",NA
"Nebraska","BEDS_AVAIL_PERCENT","41","5/20/20","icu","extra","count",NA
"Nebraska","EQUIP_AVAIL","787","5/20/20","vent","extra","count",NA
"Nebraska","EQUIP_AVAIL_PERCENT","76","5/20/20","vent","extra","count",NA
"Nevada","0-9","90","5/20/20","age","case","count",377602
"Nevada","10-19","290","5/20/20","age","case","count",378120
"Nevada","20-29","936","5/20/20","age","case","count",409528
"Nevada","30-39","1086","5/20/20","age","case","count",428746
"Nevada","40-49","1019","5/20/20","age","case","count",393940
"Nevada","50-59","1174","5/20/20","age","case","count",387995
"Nevada","60-69","884","5/20/20","age","case","count",342707
"Nevada","70+","943","5/20/20","age","case","count",315754
"Nevada","UNKNOWN","0","5/20/20","age","case","count",NA
"Nevada","FEMALE","3646","5/20/20","gender","case","count",1512837
"Nevada","MALE","3406","5/20/20","gender","case","count",1521555
"Nevada","UNKNOWN/OTHER","0","5/20/20","gender","case","count",NA
"Nevada","0-9","0","5/20/20","age","death","count",377602
"Nevada","10-19","1","5/20/20","age","death","count",378120
"Nevada","20-29","3","5/20/20","age","death","count",409528
"Nevada","30-39","4","5/20/20","age","death","count",428746
"Nevada","40-49","17","5/20/20","age","death","count",393940
"Nevada","50-59","31","5/20/20","age","death","count",387995
"Nevada","60-69","68","5/20/20","age","death","count",342707
"Nevada","70+","210","5/20/20","age","death","count",315754
"Nevada","UNKNOWN","0","5/20/20","age","death","count",NA
"Nevada","FEMALE","134","5/20/20","gender","death","count",1512837
"Nevada","MALE","197","5/20/20","gender","death","count",1521555
"Nevada","UNKNOWN/OTHER","0","5/20/20","gender","death","count",NA
"Nevada",NA,"107666","5/20/20","total","test","count",3034392
"Nevada",NA,"7166","5/20/20","total","case","count",3034392
"Nevada",NA,"378","5/20/20","total","death","count",3034392
"New Hampshire","AI/AN","0","5/20/20","race","case","count",NA
"New Hampshire","ASIAN","70","5/20/20","race","case","count",NA
"New Hampshire","BLACK","131","5/20/20","race","case","count",NA
"New Hampshire","MULTI","0","5/20/20","race","case","count",NA
"New Hampshire","OTHER","206","5/20/20","race","case","count",NA
"New Hampshire","UNKNOWN","0","5/20/20","race","case","count",NA
"New Hampshire","WHITE","1685","5/20/20","race","case","count",NA
"New Hampshire","0-9","29","5/20/20","age","case","count",133380
"New Hampshire","10-19","126","5/20/20","age","case","count",161245
"New Hampshire","20-29","448","5/20/20","age","case","count",175526
"New Hampshire","30-39","430","5/20/20","age","case","count",163078
"New Hampshire","40-49","433","5/20/20","age","case","count",164695
"New Hampshire","50-59","583","5/20/20","age","case","count",211295
"New Hampshire","60-69","447","5/20/20","age","case","count",184473
"New Hampshire","70-79","266","5/20/20","age","case","count",105569
"New Hampshire","80+","396","5/20/20","age","case","count",57197
"New Hampshire","UNKNOWN","NA","5/20/20","age","case","count",NA
"New Hampshire","FEMALE","1742","5/20/20","gender","case","count",684192
"New Hampshire","MALE","1407","5/20/20","gender","case","count",672266
"New Hampshire","UNKNOWN/OTHER","0","5/20/20","gender","case","count",NA
"New Hampshire","AI/AN","0","5/20/20","race","death","count",NA
"New Hampshire","ASIAN","0","5/20/20","race","death","count",NA
"New Hampshire","BLACK","0","5/20/20","race","death","count",NA
"New Hampshire","MULTI","0","5/20/20","race","death","count",NA
"New Hampshire","OTHER","3","5/20/20","race","death","count",NA
"New Hampshire","UNKNOWN","0","5/20/20","race","death","count",NA
"New Hampshire","WHITE","73","5/20/20","race","death","count",NA
"New Hampshire","0-9","0","5/20/20","age","death","count",133380
"New Hampshire","10-19","0","5/20/20","age","death","count",161245
"New Hampshire","20-29","2","5/20/20","age","death","count",175526
"New Hampshire","30-39","0","5/20/20","age","death","count",163078
"New Hampshire","40-49","5","5/20/20","age","death","count",164695
"New Hampshire","50-59","0","5/20/20","age","death","count",211295
"New Hampshire","60-69","10","5/20/20","age","death","count",184473
"New Hampshire","70-79","32","5/20/20","age","death","count",105569
"New Hampshire","80+","84","5/20/20","age","death","count",57197
"New Hampshire","UNKNOWN","NA","5/20/20","age","death","count",NA
"New Hampshire","FEMALE","61","5/20/20","gender","death","count",684192
"New Hampshire","MALE","71","5/20/20","gender","death","count",672266
"New Hampshire","UNKNOWN/OTHER","0","5/20/20","gender","death","count",NA
"New Hampshire","AI/AN","0","5/20/20","race","hosp","count",NA
"New Hampshire","ASIAN","10","5/20/20","race","hosp","count",NA
"New Hampshire","BLACK","13","5/20/20","race","hosp","count",NA
"New Hampshire","MULTI","0","5/20/20","race","hosp","count",NA
"New Hampshire","WHITE","220","5/20/20","race","hosp","count",NA
"New Hampshire","NA","8","5/20/20","race","hosp","count",NA
"New Hampshire","0-9","2","5/20/20","age","hosp","count",133380
"New Hampshire","10-19","4","5/20/20","age","hosp","count",161245
"New Hampshire","20-29","10","5/20/20","age","hosp","count",175526
"New Hampshire","30-39","11","5/20/20","age","hosp","count",163078
"New Hampshire","40-49","28","5/20/20","age","hosp","count",164695
"New Hampshire","50-59","50","5/20/20","age","hosp","count",211295
"New Hampshire","60-69","92","5/20/20","age","hosp","count",184473
"New Hampshire","70-79","74","5/20/20","age","hosp","count",105569
"New Hampshire","80+","47","5/20/20","age","hosp","count",57197
"New Hampshire","UNKNOWN","NA","5/20/20","age","hosp","count",NA
"New Hampshire","FEMALE","127","5/20/20","gender","hosp","count",684192
"New Hampshire","MALE","191","5/20/20","gender","hosp","count",672266
"New Hampshire","UNKNOWN/OTHER","0","5/20/20","gender","hosp","count",NA
"New Hampshire",NA,"3160","5/20/20","total","case","count",1356458
"New Hampshire",NA,"1231","5/20/20","total","death","count",1356458
"New Hampshire",NA,"318","5/20/20","total","hosp","count",1356458
"New Hampshire",NA,"Race/ethnicity combined","5/20/20","total","extra","count",NA
"New Jersey","AI/AN","0","5/20/20","race","case","count",NA
"New Jersey","ASIAN","3925","5/20/20","race","case","count",NA
"New Jersey","BLACK","13871","5/20/20","race","case","count",NA
"New Jersey","MULTI","0","5/20/20","race","case","count",NA
"New Jersey","OTHER","8779","5/20/20","race","case","count",NA
"New Jersey","UNKNOWN","0","5/20/20","race","case","count",NA
"New Jersey","WHITE","28389","5/20/20","race","case","count",NA
"New Jersey","0-4","653","5/20/20","age","case","count",518628
